label,threshold_group_fraction,coordination_gate_mode,environment_threshold,benefit,action_cost,payoff_learning_rate,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_action_rate,domain_final_mean_action_probability,domain_final_mean_payoff,domain_final_payoff_variance,domain_final_group_action_rate_gap,domain_final_coordination_enabled_action_rate,domain_final_coordination_disabled_action_rate,final_fragmentation_components
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190331_780478_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.8,0.831832664664776,0.5995785714285714,0.1108246030102041,0.15999999999999992,0.84,0.68,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190331_874084_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.89,0.8727024485882215,0.7580285714285715,0.07824027673469389,0.22666666666666668,0.9466666666666667,0.72,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190331_967034_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.82,0.8286651637138234,0.6392714285714285,0.10143328551020407,0.34666666666666657,0.9066666666666666,0.56,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190332_061260_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.75,0.7524578626037378,0.5824857142857143,0.123258953877551,0.4133333333333334,0.8533333333333334,0.44,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190332_154814_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.65,0.6489757027241904,0.4357392857142857,0.05425118942602041,0.3866666666666667,0.7466666666666667,0.36,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190332_231388_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.74,0.7353799170479899,0.3950642857142857,0.0730697254591837,0.3466666666666667,0.8266666666666667,0.48,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190332_308800_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.81,0.7657232858388386,0.4840857142857143,0.07215902122448979,0.44000000000000006,0.92,0.48,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190332_385349_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.79,0.7683261609496599,0.4241571428571428,0.06379159571428572,0.5733333333333334,0.9333333333333333,0.36,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190332_464325_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.63,0.6407227554720607,0.35841428571428563,0.08541486306122449,0.4133333333333333,0.7333333333333333,0.32,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190332_554913_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.63,0.6113015790290547,0.3643714285714285,0.07276511255102042,0.30666666666666664,0.7066666666666667,0.4,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190332_650080_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.64,0.6187006777454606,0.3182928571428571,0.07099835607142857,0.26666666666666666,0.7066666666666667,0.44,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190332_742580_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.7,0.7080180232683041,0.3940464285714285,0.07765488279336735,0.4,0.8,0.4,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190332_834510_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.63,0.6467645374705175,0.33073571428571436,0.07192801484693878,0.4133333333333333,0.7333333333333333,0.32,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190332_926286_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.55,0.5720075494638904,0.3234214285714285,0.08011417647959185,0.36,0.64,0.28,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190333_018361_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.04,0.028385357709841436,0.2649821428571428,0.01163664891581633,0.16,0.0,0.16,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190333_095041_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.04,0.03487013318183137,0.26959999999999995,0.008551472653061226,0.16,0.0,0.16,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190333_170756_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.03,0.0324668828462327,0.2752214285714285,0.008868514744897953,0.013333333333333332,0.02666666666666667,0.04,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190333_246456_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.03,0.028060300648528633,0.2746571428571428,0.008921576326530612,0.12,0.0,0.12,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190333_322915_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.04,0.035904573971492035,0.27075,0.00837972831632653,0.10666666666666666,0.013333333333333334,0.12,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190333_405276_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.05,0.038216296386005995,0.2565535714285714,0.014143674426020407,0.2,0.0,0.2,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190333_496854_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.05,0.04418450988984479,0.2612142857142857,0.01113740306122449,0.2,0.0,0.2,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190333_587859_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.04,0.04136720767625663,0.2705678571428571,0.00845654616071429,0.0,0.04,0.04,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190333_680425_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.05,0.036988345110912514,0.2623428571428571,0.01123030693877551,0.14666666666666667,0.013333333333333334,0.16,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190333_772684_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.05,0.04330932189275567,0.2708357142857143,0.007081347499999999,0.09333333333333332,0.02666666666666667,0.12,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190333_865130_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.02,0.01175225465489192,0.27823928571428563,0.011136635854591839,0.08,0.0,0.08,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190333_942245_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.0,0.015504589958772822,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190334_022376_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.02,0.013789597512040811,0.279625,0.011098921874999999,0.02666666666666667,0.02666666666666667,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190334_101723_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.0,0.009501611250390634,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190334_179371_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.03,0.019128027720768766,0.2680821428571429,0.016331149630102043,0.06666666666666667,0.013333333333333334,0.08,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190334_259734_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.02,0.015881900241408387,0.27823928571428563,0.011136635854591839,0.08,0.0,0.08,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190334_358371_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.01,0.018067947422286477,0.28847142857142855,0.005696459387755098,0.04,0.0,0.04,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190334_447973_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.03,0.01791856262057975,0.27297142857142853,0.011663823673469392,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190334_539365_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.0,0.01061387259951819,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,gated,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190334_628557_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_gated_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.03,0.022648590877684446,0.2680821428571429,0.016331149630102043,0.06666666666666667,0.013333333333333334,0.08,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190334_723550_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.7,0.7264974522808015,0.6081321428571429,0.10368163483418366,0.7,0.7,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190334_802756_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.87,0.8685634117100411,0.7256785714285712,0.09079035076530609,0.87,0.87,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190334_881371_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.9,0.8813468911411256,0.7716428571428571,0.0739471581632653,0.9,0.9,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190334_960136_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.85,0.856148329338297,0.6758642857142857,0.0973924111734694,0.85,0.85,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190335_041690_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.74,0.7740437886562357,0.5894642857142857,0.10555114668367349,0.74,0.74,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190335_123060_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.79,0.7649581262516264,0.6667000000000002,0.10388268142857139,0.79,0.79,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190335_232465_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.88,0.8999566006559847,0.7220642857142857,0.08600174382653063,0.88,0.88,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190335_331959_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.89,0.9167025005524788,0.7580285714285715,0.07824027673469389,0.89,0.89,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190335_433295_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.86,0.8708532674411907,0.692542857142857,0.09310186040816326,0.86,0.86,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190335_531697_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.75,0.7638585916128339,0.5824857142857143,0.123258953877551,0.75,0.75,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190335_631515_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.65,0.6489757027241904,0.4357392857142857,0.05425118942602041,0.65,0.65,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190335_710667_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.74,0.7353799170479899,0.3950642857142857,0.0730697254591837,0.74,0.74,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190335_789201_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.81,0.7657232858388386,0.4840857142857143,0.07215902122448979,0.81,0.81,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190335_867057_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.79,0.7683261609496599,0.4241571428571428,0.06379159571428572,0.79,0.79,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190335_945948_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.63,0.6407227554720607,0.35841428571428563,0.08541486306122449,0.63,0.63,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190336_029648_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.66,0.6490889369318613,0.4148321428571428,0.06172689656887756,0.66,0.66,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190336_131411_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.75,0.7443414614675428,0.40775000000000006,0.08173875892857144,0.75,0.75,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190336_232935_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.83,0.7992572368003157,0.49801428571428574,0.06363113857142857,0.83,0.83,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190336_333765_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.72,0.7114849835852608,0.3778,0.06387189469387755,0.72,0.72,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190336_433144_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.63,0.6506151630451998,0.3912714285714285,0.06624249571428573,0.63,0.63,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190336_532508_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.04,0.028385357709841436,0.2649821428571428,0.01163664891581633,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190336_609462_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.04,0.03487013318183137,0.26959999999999995,0.008551472653061226,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190336_687388_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.03,0.0324668828462327,0.2752214285714285,0.008868514744897953,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190336_766998_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.03,0.028060300648528633,0.2746571428571428,0.008921576326530612,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190336_845908_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.04,0.035904573971492035,0.27075,0.00837972831632653,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190336_923903_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.04,0.03308893726752528,0.2649821428571428,0.01163664891581633,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190337_023949_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.03,0.03797844798207937,0.2774857142857142,0.005827637551020408,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190337_123413_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.04,0.03660396166537652,0.2705678571428571,0.00845654616071429,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190337_223467_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.03,0.03166075292103758,0.27461428571428564,0.008871667551020406,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190337_324584_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.04,0.038480566001154924,0.27075,0.00837972831632653,0.04,0.04,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190337_423705_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.02,0.01175225465489192,0.27823928571428563,0.011136635854591839,0.02,0.02,0.0,1
