label,recovery_rate,extraction_cost,dynamic_rewire_rate,initial_price_expectation_mean,initial_conservation_norm_mean,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_resource_fraction,domain_final_resource_level,domain_final_market_price,domain_final_market_imbalance,domain_final_mean_harvest_intensity,domain_final_mean_price_expectation,domain_final_mean_conservation_norm,domain_final_mean_payoff,domain_cumulative_rewired_edge_count,final_fragmentation_components
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190405_979328_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed05,0.32531919788758357,32.53191978875836,0.690292618458558,0.29820717492959414,0.3647561239750441,0.6658878933382988,0.6137608389201268,0.0033182118443372682,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190406_133724_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0_t0_seed01,0.31588088860472263,31.588088860472265,0.6926752554430067,0.30800264144866946,0.35469573887468736,0.6665779862792931,0.624443046633651,-0.024106533232353598,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190406_234047_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0_t0_seed02,0.31396419454868996,31.396419454868997,0.6910028455127866,0.301408265671348,0.36119485070845053,0.6661142224502121,0.626055481191509,-0.026248253762745685,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190406_330475_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0_t0_seed03,0.31583645950486544,31.58364595048654,0.6908802609807825,0.3007814906926358,0.3619580625378581,0.66619265579685,0.6241696847332738,-0.025812386876017817,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190406_425261_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0_t0_seed04,0.3154230194558372,31.54230194558372,0.691889330728571,0.3054049577512159,0.35674740741185185,0.6659587698915366,0.6245924026574748,-0.024779044237352412,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190406_521912_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0_t0_seed05,0.3169388193293407,31.69388193293407,0.6899247723384683,0.2983151391303686,0.36306881109313577,0.6648981095926881,0.6226375475288711,-0.025874471420237705,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190406_619692_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed01,0.31586572396592927,31.586572396592928,0.6926895269355965,0.3080418071498429,0.35467449344270013,0.6665923238302137,0.6244996736251591,-0.024106869178614904,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190406_750420_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed02,0.3140511528461044,31.405115284610442,0.690968030566535,0.3013403570344908,0.3611914081971581,0.6660469476468355,0.6259842097613022,-0.026224096797813692,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190406_882410_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed03,0.3157997037172551,31.579970371725505,0.6908882298398772,0.30082519229096594,0.36190253477757695,0.6661812662202891,0.6242603982907575,-0.02581107401899039,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190407_013861_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed04,0.3153529053902277,31.535290539022768,0.6919031292552664,0.30546260465477315,0.3566873077115196,0.6659575307308827,0.6247037790299608,-0.024787423948246543,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.2,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190407_145641_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed05,0.3170665393740119,31.706653937401192,0.6898836966147841,0.29822355621929403,0.36308767402054815,0.6648282525785564,0.6225206219234402,-0.02583923910272444,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190407_277000_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0_t0_seed01,0.3288680129963769,32.88680129963769,0.6908344689342829,0.30081106424746795,0.36171574724219546,0.6659398078006733,0.6105329264697396,-0.021509329065019667,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190407_372850_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0_t0_seed02,0.3270241369734721,32.70241369734721,0.6891453032257586,0.29416350530404056,0.3682542022949532,0.6654611525383193,0.6120538584254644,-0.023622937148135303,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190407_468444_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0_t0_seed03,0.3288547291535789,32.88547291535789,0.6890339113152242,0.2935637842378483,0.36900807678520037,0.6655579528131375,0.6102073119694542,-0.02318291062147326,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190407_563514_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0_t0_seed04,0.3284089244276695,32.84089244276695,0.6900502417239205,0.29821028855529363,0.3637803897850944,0.6653298270377265,0.6106596207894736,-0.02218080584121741,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190407_659083_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0_t0_seed05,0.3298098017974891,32.98098017974891,0.6881226788106142,0.29122577408536954,0.37003916707171725,0.6643152388557012,0.6088496425106424,-0.02326673611340698,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190407_754250_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed01,0.32886003582925705,32.8860035829257,0.6908477590240573,0.30084250767773657,0.36170602074075575,0.665957384701613,0.6105728703992126,-0.02150952889883976,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190407_893098_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed02,0.32710704540582347,32.71070454058235,0.6891125686773392,0.2940977660832187,0.3682547425429197,0.6653999183831791,0.6119805506786681,-0.02360023047733391,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190408_029612_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed03,0.3288229333423986,32.88229333423986,0.6890418180441935,0.29360132219250284,0.36896462779176803,0.6655519152117161,0.6102820399145628,-0.023183147885525508,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190408_164964_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed04,0.3283401391215022,32.83401391215022,0.6900643080411366,0.29826542238229997,0.3637263873999464,0.665331959020195,0.6107636711727221,-0.02219075503553182,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.0,0.5,0.5,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190408_297102_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed05,0.32993547877910406,32.99354787791041,0.6880832561062485,0.29113455992943754,0.370063904566119,0.6642513265074487,0.6087274036325732,-0.023232996702078172,0,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190408_428852_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0_t0_seed01,0.3151762614007164,31.51762614007164,0.6912375143790418,0.30234525957574515,0.360259538364677,0.666173360528603,0.6249084803460039,-0.025624513567736432,132,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190408_531309_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0_t0_seed02,0.3140946380597299,31.409463805972994,0.6910317055393425,0.30129391929559257,0.36153898356618475,0.6663010942734556,0.626004650659147,-0.026341948595774708,136,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190408_635122_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0_t0_seed03,0.3159535361231936,31.59535361231936,0.6907646185884242,0.3002121962835708,0.36263408178655526,0.6662469958308804,0.6240438260336378,-0.02599042550076491,158,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190408_736961_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0_t0_seed04,0.31497752304552373,31.497752304552375,0.6912538159883768,0.3028836357552079,0.3592479924430913,0.6657959968188455,0.6249843344930425,-0.02553509010591307,126,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190408_838935_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0_t0_seed05,0.31778854414087493,31.77885441408749,0.6909167110293658,0.30223120274059495,0.35920443863627355,0.6651679633868568,0.6218325194180501,-0.024625395185798205,114,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190408_939859_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed01,0.3150909485562556,31.509094855625555,0.6912788515845608,0.3024442028950989,0.3602270005480456,0.6662324355236627,0.6250396804249432,-0.025640780307535017,132,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190409_081074_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed02,0.31407521538624344,31.407521538624344,0.6910266783859602,0.30130124284436005,0.36150422785512054,0.6662757585625421,0.6260427974112188,-0.026340907874011305,136,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190409_220448_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed03,0.3158172902091894,31.581729020918942,0.6908028407517248,0.300326695400242,0.36255797220641545,0.6662828107662021,0.6242307465977878,-0.02601412407457076,158,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190409_361607_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed04,0.314832494353107,31.4832494353107,0.6913005960077763,0.30301334246230344,0.35917569910649844,0.6658494674306114,0.6251832958800603,-0.025562362452490404,126,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.2,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190409_498384_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed05,0.3178638122386462,31.786381223864616,0.6908843256247104,0.30216623710689156,0.35920482828505834,0.6651068082486327,0.6217623981706456,-0.02460409241907378,114,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190409_635829_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0_t0_seed01,0.3281635600088081,32.81635600088081,0.68939688246785,0.2951557241436652,0.36727608158406944,0.6655348394926901,0.6110003626467126,-0.023008870037726514,132,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190409_735060_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0_t0_seed02,0.3271533058375515,32.71533058375515,0.6891730374648387,0.2940479480509301,0.36859625375749466,0.6656451072909444,0.6120077706100858,-0.023713092733951252,136,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190409_835569_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0_t0_seed03,0.32892737490787805,32.8927374907878,0.6890432158881896,0.2935709307447412,0.36903100206327627,0.6655812386701387,0.6101095353479458,-0.023206419837469704,156,2
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190409_934518_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0_t0_seed04,0.32796431309261465,32.796431309261465,0.6894144972041064,0.2956901525518099,0.36627768371280595,0.6651655392269937,0.6110543464688737,-0.022929001901550047,126,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190410_035659_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0_t0_seed05,0.33065868434017176,33.065868434017176,0.6891150633375424,0.2951380811813197,0.3661840909875297,0.6645895113409849,0.6080354917045274,-0.022029672509714437,114,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190410_137602_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed01,0.3280417142167085,32.80417142167085,0.6894486894775146,0.2952775531761615,0.3672396515577357,0.6656117596434946,0.611162850641448,-0.023035657268312693,132,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190410_272940_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed02,0.32709366713484284,32.709366713484286,0.689180481547488,0.29408406741860893,0.36855379135273414,0.6656398675062034,0.6120841920671628,-0.023723042487047864,136,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190410_409702_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed03,0.3288094655903974,32.88094655903974,0.6889639129726619,0.2931243567622863,0.36960693836607506,0.6656617620895413,0.6102900377242654,-0.023389650576187516,158,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190410_547639_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed04,0.32776833687465656,32.776833687465654,0.6894760072402555,0.29585383115955183,0.3661963666419183,0.6652425680444708,0.6113009047306928,-0.02297037136529171,126,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190410_687329_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed05,0.3306908028039021,33.06908028039021,0.6890964898125953,0.29510368482759286,0.36617858959519567,0.6645516458967843,0.6080039670490286,-0.022019716200326216,114,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190410_829166_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed01,0.31483020343085655,31.483020343085656,0.6917694671766377,0.30477598141673096,0.35752590587308847,0.6660561103952659,0.6252624514953233,-0.02513991738525351,279,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190410_948963_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed02,0.3142157079080774,31.421570790807742,0.6915362843595122,0.30332534980738174,0.35949443782328544,0.666407580946903,0.6260064700792302,-0.02583053723421683,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190411_069857_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed03,0.31611411407206974,31.611411407206976,0.6917903926504778,0.30450845927081865,0.35814465206027374,0.6663338983418171,0.6239799129470452,-0.024834133178226532,269,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190411_177446_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed04,0.31536318956636084,31.536318956636084,0.6922178884333012,0.3066791649181831,0.35551322389683887,0.6660661043503088,0.624789918311139,-0.024538679889219105,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190411_284900_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed05,0.3172602000949024,31.72602000949024,0.6908873364860942,0.30214662505033496,0.359256095843707,0.6651377384395125,0.6224581162637813,-0.024821790812282904,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190411_394783_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed01,0.3147338821641673,31.47338821641673,0.6918113942291743,0.3048763794904715,0.35749281793575405,0.6661161996641911,0.6253972362564237,-0.025158543289637438,279,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190411_536970_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed02,0.31417649251031166,31.41764925103117,0.6915386331031677,0.3033471213418069,0.35946028972905636,0.6663958130710327,0.6260607677537499,-0.02583634341904868,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190411_676305_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed03,0.31601540828485664,31.601540828485664,0.6918055306585401,0.3045721450152492,0.35807783260366177,0.6663315783792528,0.6241075233530878,-0.02484874194468634,269,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190411_818701_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed04,0.315291568204344,31.5291568204344,0.692232986763,0.30673885607585666,0.3554542349002871,0.6660675052223517,0.6249026810642777,-0.02454820064677522,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190411_960600_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed05,0.31723735326944674,31.723735326944674,0.6908876251419316,0.3021585039777108,0.35923349261230475,0.6651267182396857,0.6224921646200735,-0.02482288466352976,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190412_102944_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed01,0.3278195243234165,32.78195243234165,0.6899298318162257,0.2975883148687118,0.36454269752747875,0.6654189221889204,0.6113508023307532,-0.022537111355486444,279,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190412_210000_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed02,0.327274627294221,32.7274627294221,0.6896777187100119,0.29607978039528166,0.36655131404948443,0.6657512647465902,0.6120103399110952,-0.02320924885825854,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190412_321282_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed03,0.32913214779614686,32.913214779614684,0.6899444624809512,0.2972912097862586,0.3651954303512877,0.6656996426652882,0.6100165063052304,-0.02221806357392079,269,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190412_426772_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed04,0.3283497263043006,32.83497263043006,0.69037841967141,0.29948495139609066,0.36254377589345865,0.6654351437459813,0.6108603008543839,-0.021945161317158502,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190412_547889_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0_t0_seed05,0.33012995431591674,33.012995431591676,0.6890851082567164,0.29505807711162463,0.3662242788036166,0.6645529435892128,0.6086739176439613,-0.02222679364436898,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190412_652818_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed01,0.3276437538461441,32.76437538461441,0.6899943999241585,0.297742040927769,0.36449351784109574,0.6655141261410005,0.6115612774818783,-0.022576559276832428,279,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190412_795484_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed02,0.32714874737039323,32.714874737039324,0.6897055285076681,0.29616481415017704,0.3664924857303181,0.6657764687139651,0.6121553004511502,-0.023236072718356968,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190413_008110_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed03,0.3288835513805172,32.88835513805172,0.6900046606921617,0.29746286345658945,0.36509291585546777,0.6657655367413912,0.6102953440905692,-0.022270773230618702,269,2
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190413_153114_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed04,0.32816313378050926,32.81631337805093,0.6904289133546072,0.29962822779975923,0.3624591978189102,0.6654911039626796,0.6110885508518524,-0.021983394724857663,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.45,0.1,0.5,0.5,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190413_292876_toy10_market_sensitivity_seeds01_05_r0p02_c0p45_rw0p1_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed05,0.3300377058107556,33.00377058107556,0.6891026748445566,0.2951175442871636,0.3661756108038992,0.6645634154579709,0.6087824941031589,-0.022243980858567047,223,1
toy10_market_sensitivity_seeds01_05,0.1,0.25,0.0,0.5,0.2,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190413_437633_toy10_market_sensitivity_seeds01_05_r0p1_c0p25_rw0_p0p5_n0p2_output_average_output_similarity_a0_t0_seed01,0.6651072927356063,66.51072927356063,0.6512659669988932,0.1592314126848901,0.48660104262579246,0.6468365336377403,0.3212359351694713,0.11915817436878909,0,1
