toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,2048,tensor_batched,update_payoff_ema,3,10.0,0.003155718402316173,0.0007776077043875153,0.0003155718402316173,7.776077043875152e-05,0.32511700881321576,0.3257131968799103
toy4,cpu,2048,tensor_batched,update_reputation_ema,3,10.0,0.0012163326221828659,0.00036325167302775975,0.00012163326221828659,3.632516730277597e-05,0.1252856981244129,0.12551719189405264
toy4,cuda,1024,tensor_batched,build_observations,3,10.0,0.13108272691412517,0.014979942430045974,0.01310827269141252,0.0014979942430045972,19.737653196999403,19.81883327635584
toy4,cuda,1024,tensor_batched,build_step_context,3,10.0,0.0007294124613205591,0.00013941097776221372,7.294124613205592e-05,1.3941097776221372e-05,0.10836709334212861,0.10881200634306343
toy4,cuda,1024,tensor_batched,cache_refresh,3,10.0,0.0001959937702243527,1.9122463179554177e-05,1.9599377022435268e-05,1.912246317955417e-06,0.02897890706808808,0.029096644366898832
toy4,cuda,1024,tensor_batched,commit_actions,3,10.0,0.0002807143998021881,3.002258994565401e-05,2.807143998021881e-05,3.0022589945654014e-06,0.04308920668353497,0.04326723078141942
toy4,cuda,1024,tensor_batched,decision_selection,3,10.0,0.06689857757495095,0.002797399317694376,0.006689857757495095,0.00027973993176943774,9.96119380692092,10.001677046196695
toy4,cuda,1024,tensor_batched,finalize_hook_step,3,10.0,0.00036486397342135507,3.930049508392673e-05,3.648639734213551e-05,3.930049508392674e-06,0.055750850803874936,0.05598134858616407
toy4,cuda,1024,tensor_batched,hooked_step_total,3,10.0,0.7979368486364061,0.4479894505020745,0.07979368486364062,0.04479894505020745,99.64819019714209,100.0
toy4,cuda,1024,tensor_batched,local_adam_update,3,10.0,0.13007701269816607,0.17386585465553134,0.013007701269816608,0.017386585465553137,12.026535652188082,12.054757507454068
toy4,cuda,1024,tensor_batched,local_autograd_grad,3,10.0,0.05700121261179447,0.009854359096642083,0.005700121261179448,0.0009854359096642083,8.068193763224656,8.099729514017271
toy4,cuda,1024,tensor_batched,local_loss_forward,3,10.0,0.07938920621139307,0.08469291731407225,0.007938920621139307,0.008469291731407223,8.230079432242146,8.253476744165711
toy4,cuda,1024,tensor_batched,local_loss_update,3,10.0,0.27214620204176754,0.26863742944899643,0.027214620204176754,0.026863742944899644,29.158427981622854,29.244935867131733
toy4,cuda,1024,tensor_batched,local_optimizer_update,3,10.0,0.19194392778445035,0.18384177636293375,0.019194392778445035,0.018384177636293374,20.812401951480123,20.875054697934086
toy4,cuda,1024,tensor_batched,local_step,3,10.0,0.5552332127311578,0.2530746504267574,0.055523321273115774,0.02530746504267574,71.80518004010374,72.0670648974031
toy4,cuda,1024,tensor_batched,local_trainable_parameters,3,10.0,0.004928138650332888,0.000808617199154253,0.0004928138650332889,8.086171991542531e-05,0.708998282620131,0.7118335761929662
toy4,cuda,1024,tensor_batched,local_training,3,10.0,0.27857799870738137,0.2691932317973296,0.027857799870738137,0.026919323179732963,30.084862822918208,30.1750805303402
toy4,cuda,1024,tensor_batched,mobility_swaps,3,10.0,0.0008739039379482468,6.167097277295335e-05,8.739039379482467e-05,6.167097277295332e-06,0.13186769523154676,0.13240854239375113
toy4,cuda,1024,tensor_batched,policy_readout,3,10.0,0.046462495384427406,0.00935125498554543,0.004646249538442741,0.0009351254985545431,7.190752459330675,7.220904017244377
toy4,cuda,1024,tensor_batched,post_local_readout,3,10.0,0.0069046754312391085,0.0006801915496444348,0.0006904675431239109,6.80191549644435e-05,1.0038236996383443,1.0078100769415224
