label,case,seed,mixer,peer_rule,init_mode,alpha,threshold,run_dir,final_mean_global_accuracy,final_mean_consensus,final_fragmentation_components
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.0,-0.2,experiments/runs/20260429_170437_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_tm0p2_seed03,0.8848640012741089,0.944733737244898,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.0,0.0,experiments/runs/20260429_170446_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p0_seed03,0.8848640012741089,0.944733737244898,2
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.0,0.2,experiments/runs/20260429_170456_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p2_seed03,0.8848640012741089,0.944733737244898,32
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.0,0.4,experiments/runs/20260429_170507_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p4_seed03,0.8848640012741089,0.944733737244898,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.0,0.6,experiments/runs/20260429_170516_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p6_seed03,0.8848640012741089,0.944733737244898,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.1,-0.2,experiments/runs/20260429_170526_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_tm0p2_seed03,0.8891159987449646,0.9618542729591837,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.1,0.0,experiments/runs/20260429_170535_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p0_seed03,0.8886760020256043,0.9614716198979592,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.1,0.2,experiments/runs/20260429_170544_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p2_seed03,0.8887720012664795,0.9636734693877551,26
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.1,0.4,experiments/runs/20260429_170552_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p4_seed03,0.8849400019645691,0.945062181122449,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.1,0.6,experiments/runs/20260429_170601_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p6_seed03,0.8848640012741089,0.944733737244898,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.25,-0.2,experiments/runs/20260429_170610_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_tm0p2_seed03,0.8884679961204529,0.9700717474489796,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.25,0.0,experiments/runs/20260429_170624_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p0_seed03,0.8896280014514923,0.9696875,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.25,0.2,experiments/runs/20260429_170636_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p2_seed03,0.8891120016574859,0.9672735969387755,26
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.25,0.4,experiments/runs/20260429_170645_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p4_seed03,0.8849160027503967,0.945280612244898,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.25,0.6,experiments/runs/20260429_170655_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p6_seed03,0.8848640012741089,0.944733737244898,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.5,-0.2,experiments/runs/20260429_170704_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_tm0p2_seed03,0.8896120023727417,0.9798820153061224,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.5,0.0,experiments/runs/20260429_170713_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p0_seed03,0.8910520017147064,0.9828970025510204,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.5,0.2,experiments/runs/20260429_170722_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p2_seed03,0.889760000705719,0.9671109693877551,24
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.5,0.4,experiments/runs/20260429_170730_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p4_seed03,0.8849120008945465,0.9451833545918368,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,3,parameter_average,state_similarity,independent_init,0.5,0.6,experiments/runs/20260429_170739_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p6_seed03,0.8848640012741089,0.944733737244898,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.0,-0.2,experiments/runs/20260429_170749_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_tm0p2_seed04,0.8841319966316223,0.9398150510204082,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.0,0.0,experiments/runs/20260429_170820_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p0_seed04,0.8841319966316223,0.9398150510204082,2
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.0,0.2,experiments/runs/20260429_170829_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p2_seed04,0.8841319966316223,0.9398150510204082,29
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.0,0.4,experiments/runs/20260429_170841_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p4_seed04,0.8841319966316223,0.9398150510204082,48
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.0,0.6,experiments/runs/20260429_170851_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p6_seed04,0.8841319966316223,0.9398150510204082,50
