toy,device,agent_count,stage,batched_seconds_per_epoch,tensor_batched_seconds_per_epoch,speedup,tensor_minus_batched_seconds_per_epoch,tensor_share_of_steady_state_pct,tensor_share_of_hooked_step_pct
toy4,cpu,1024,post_local_readout,0.004580090544186532,0.0006880944400715331,6.656194669601448,-0.0038919961041149987,1.1271164246599652,1.1305100946890123
toy4,cpu,1024,post_step_state_policy,0.00014827006962150335,0.00011294679328178367,1.3127426225514336,-3.5323276339719676e-05,0.18580065412685995,0.18636052642815817
toy4,cpu,1024,sample_actions,5.02890907227993e-06,2.7489188748101397e-06,1.8294134171665082,-2.2799901974697904e-06,0.0045310386563821225,0.004544516058342745
toy4,cpu,1024,sample_revision_mask,0.00016682551940903068,0.000189153632769982,0.8819577872548545,2.232811336095133e-05,0.3059274551020842,0.30691619964589206
toy4,cpu,1024,select_peers,0.000287304255956163,0.00016817350794250767,1.708379990826984,-0.00011913074801365534,0.27563052188091647,0.27646894702114205
toy4,cpu,1024,social_adam_update,0.14341913785707827,0.0043889308736349145,32.67746564855292,-0.13903020698344334,7.214697657342637,7.236425804845797
toy4,cpu,1024,social_autograd_grad,0.0028438142656038203,0.0015679934993386268,1.8136645762902266,-0.0012758207662651934,2.5536619422240587,2.5615676256668376
toy4,cpu,1024,social_distillation,0.1603045128829156,0.010605120686038088,15.115765075069875,-0.14969939219687753,17.360194764145643,17.413021178452322
toy4,cpu,1024,social_loss_forward,0.0025659874702493347,0.0010068516130559146,2.548525956532221,-0.00155913585719342,1.6310454995264425,1.6362187983680574
toy4,cpu,1024,social_loss_update,0.1531381936976686,0.0,inf,-0.1531381936976686,0.0,0.0
toy4,cpu,1024,social_mix,0.002124398205584536,0.001279597810935229,1.6602077523341974,-0.0008448003946493069,2.0883901991989995,2.094760114326573
toy4,cpu,1024,social_optimizer_update,0.1479328951216303,0.006424395348100613,23.026742145526114,-0.1415084997735297,10.538148683213064,10.570098216899638
toy4,cpu,1024,social_step,0.16038194051167617,0.010638643564501157,15.075412531615955,-0.14974329694717503,17.415427094676577,17.468418280407295
toy4,cpu,1024,social_trainable_parameters,0.0013983955645623305,0.0,inf,-0.0013983955645623305,0.0,0.0
toy4,cpu,1024,steady_state_total,0.31776835502823814,0.06113529095503812,5.197789199399419,-0.2566330640732,100.0,100.3069161996459
toy4,cpu,1024,update_payoff_ema,0.0001947910951760908,0.00011900633883972962,1.636812770439257,-7.578475633636117e-05,0.19602698232878144,0.19661050229393995
toy4,cpu,1024,update_reputation_ema,7.914833258837461e-05,6.499242347975571e-05,1.2178086052296277,-1.41559091086189e-05,0.10704923256942533,0.10736878697887144
toy4,cpu,2048,build_observations,0.02186972420507421,0.024620428207951284,0.8882755417719047,0.0027507040028770732,23.334362427746242,23.386486092886756
toy4,cpu,2048,build_step_context,5.133732144410412e-05,6.579119944944977e-05,0.7803068172293895,1.4453878005345652e-05,0.06262412392811328,0.06276569580396023
toy4,cpu,2048,cache_refresh,3.831760259345174e-05,1.45117014956971e-05,2.640462429909641,-2.380590109775464e-05,0.013685626250354075,0.013715757570409784
toy4,cpu,2048,commit_actions,2.5511606751630703e-05,2.4253521890689928e-05,1.0518722545373382,-1.2580848609407745e-06,0.0230203197446513,0.023072205139862408
toy4,cpu,2048,decision_selection,0.013228742537709573,0.01345974593811358,0.9828374620541773,0.00023100340040400728,12.753678991349512,12.782209611686815
toy4,cpu,2048,finalize_hook_step,4.398849171896775e-05,3.825750124330322e-05,1.149800438852961,-5.730990475664527e-06,0.036266173960719926,0.03634784538433749
toy4,cpu,2048,hooked_step_total,0.7031188289052807,0.105380873378211,6.672167409182438,-0.5977379555270697,99.77701940089447,100.0
toy4,cpu,2048,local_adam_update,0.10435125379978367,0.013931362649115424,7.490383850312696,-0.09041989115066826,13.202746370553278,13.232262978594983
toy4,cpu,2048,local_autograd_grad,0.004313887508275608,0.005092424736358225,0.8471185597453961,0.0007785372280826172,4.826103776529223,4.83692235911774
toy4,cpu,2048,local_loss_forward,0.004342793300747871,0.00458155800588429,0.9478856963439591,0.0002387647051364187,4.343026574129245,4.352760436053308
toy4,cpu,2048,local_loss_update,0.17783435852810117,0.02542276344805335,6.995083712731401,-0.1524115950800478,24.093600849173708,24.14751818994601
toy4,cpu,2048,local_optimizer_update,0.11102829750161618,0.020791791344527157,5.340006335281024,-0.09023650615708902,19.703835973747704,19.747915485985136
toy4,cpu,2048,local_step,0.23135772197662544,0.07937466248016184,2.9147553482126467,-0.1519830594964636,75.19754597498697,75.36550325639861
toy4,cpu,2048,local_trainable_parameters,0.0033849615642490487,0.003405034057019899,0.9941050537425702,2.0072492770850485e-05,3.2178453713494055,3.225001659797863
toy4,cpu,2048,local_training,0.18139669266917433,0.029462533999079218,6.156859850372797,-0.1519341586700951,27.91053978961312,27.972941850046187
toy4,cpu,2048,mobility_swaps,0.00013003067191069324,0.0001189321434746186,1.0933181569912862,-1.1098528436074637e-05,0.11262435981708518,0.11287639779859095
toy4,cpu,2048,policy_readout,0.006071445966760317,0.007168770166269193,0.8469299232562855,0.0010973241995088766,6.788709564647838,6.803819250005046
toy4,cpu,2048,post_local_readout,0.0053878030312868455,0.0017256853713964423,3.122123604099964,-0.003662117659890403,1.632125185826986,1.6357347313056776
toy4,cpu,2048,post_step_state_policy,0.00012418677797541023,0.00016719030681997538,0.7427869494200412,4.300352884456515e-05,0.15894476187695225,0.15930396521692194
toy4,cpu,2048,sample_actions,4.797040795286497e-06,3.6645641860862575e-06,1.3090344585858436,-1.1324766092002394e-06,0.003441938803411129,0.0034496330619782183
