label,game_family,update_rule,mixer,peer_rule,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,neural_peer_mode,interaction_mode,revision_rate,selection_strength,policy_temperature,payoff_transform,learning_enabled,epoch,seeds,cooperation_mean,cooperation_std,policy_cooperation_mean,policy_cooperation_std,payoff_mean,payoff_std,local_loss_mean,revised_local_loss_mean,social_loss_mean,realized_revision_rate_mean
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,35,1,6.799902657765544e-09,,6.799902657765544e-09,,1.999999986400196,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,36,1,3.3999513866811167e-09,,3.3999513866811167e-09,,1.9999999932000976,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,37,1,1.699975707790145e-09,,1.699975707790145e-09,,1.9999999966000488,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,38,1,8.499878575074692e-10,,8.499878575074692e-10,,1.9999999983000245,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,39,1,4.2499392965683387e-10,,4.2499392965683387e-10,,1.999999999150012,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,40,1,2.1249696505419174e-10,,2.1249696505419174e-10,,1.999999999575006,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,41,1,1.0624848258353959e-10,,1.0624848258353959e-10,,1.9999999997875024,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,42,1,5.3124241305880726e-11,,5.3124241305880726e-11,,1.9999999998937517,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,43,1,2.6562120656468095e-11,,2.6562120656468095e-11,,1.999999999946876,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,44,1,1.3281060329115982e-11,,1.3281060329115982e-11,,1.999999999973438,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,45,1,6.640530164778474e-12,,6.640530164778474e-12,,1.9999999999867188,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,46,1,3.320265082444358e-12,,3.320265082444358e-12,,1.9999999999933595,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,47,1,1.660132541235959e-12,,1.660132541235959e-12,,1.99999999999668,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,48,1,8.300662706214245e-13,,8.300662706214245e-13,,1.99999999999834,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,49,1,4.150331353115736e-13,,4.150331353115736e-13,,1.9999999999991696,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.55,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,50,1,2.0751656765600211e-13,,2.0751656765600211e-13,,1.9999999999995848,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,0,1,0.6,,0.6,,2.4799999999999995,,0.0,0.0,0.0,0.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,1,1,0.588,,0.588,,2.4799999999999995,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,2,1,0.5737068959999999,,0.5737068959999999,,2.449232,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,3,1,0.5566557063640062,,0.5566557063640062,,2.413711911553865,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,4,1,0.5362934918908571,,0.5362934918908571,,2.3729410199188257,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,5,1,0.5119773189961458,,0.5119773189961458,,2.326538636442609,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,6,1,0.4829897096639796,,0.4829897096639796,,2.274385006503298,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,7,1,0.4485901404184823,,0.4485901404184823,,2.2168474692599065,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,8,1,0.4081330696333599,,0.4081330696333599,,2.1551092018235387,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,9,1,0.3612944472870817,,0.3612944472870817,,2.0915847379516874,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,10,1,0.3084435010075382,,0.3084435010075382,,2.030306585634352,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,11,1,0.2511351091431764,,0.2511351091431764,,1.9769686789338237,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,12,1,0.1925245077909236,,0.1925245077909236,,1.9380714199898892,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,13,1,0.1372423217913622,,0.1372423217913622,,1.9186725505094884,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,14,1,0.0902267133381404,,0.0902267133381404,,1.9192640428806893,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,15,1,0.0547385391512118,,0.0547385391512118,,1.9341958660612684,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,16,1,0.0309916440326546,,0.0309916440326546,,1.9542503838540144,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,17,1,0.0166740993289565,,0.0166740993289565,,1.9718898019668856,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,18,1,0.00868110478031,,0.00868110478031,,1.98415997743634,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,19,1,0.0044342636990827,,0.0044342636990827,,1.99154497996031,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,20,1,0.0022416448255531,,0.0022416448255531,,1.9956247243845764,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,21,1,0.0011270951790304,,0.0011270951790304,,1.9977734300890184,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,22,1,0.0005651344450948,,0.0005651344450948,,1.9988767158515968,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,23,1,0.0002829663083555,,0.0002829663083555,,1.9994358236857284,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,24,1,0.0001415832245995,,0.0001415832245995,,1.9997172739014395,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,25,1,7.081666743301555e-05,,7.081666743301555e-05,,1.999858476912829,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,26,1,3.5414602200631467e-05,,3.5414602200631467e-05,,1.999929198377568,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,27,1,1.770886880956443e-05,,1.770886880956443e-05,,1.9999645891603812,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,28,1,8.854826405660179e-06,,8.854826405660179e-06,,1.9999822920720025,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,29,1,4.4275112122477165e-06,,4.4275112122477165e-06,,1.999991145408818,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,30,1,2.2137801096281825e-06,,2.2137801096281825e-06,,1.9999955725475969,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,31,1,1.1068961808339216e-06,,1.1068961808339216e-06,,1.9999977862345928,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,32,1,5.534496219398875e-07,,5.534496219398875e-07,,1.999998893107495,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,33,1,2.767251938529216e-07,,2.767251938529216e-07,,1.9999994465512971,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,34,1,1.383626926474861e-07,,1.383626926474861e-07,,1.999999723275036,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,35,1,6.918137025403444e-08,,6.918137025403444e-08,,1.999999861637365,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,36,1,3.4590691109594476e-08,,3.4590691109594476e-08,,1.999999930818644,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,37,1,1.729534705044209e-08,,1.729534705044209e-08,,1.9999999654093128,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,38,1,8.64767389913233e-09,,8.64767389913233e-09,,1.9999999827046535,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,39,1,4.323837043043995e-09,,4.323837043043995e-09,,1.999999991352326,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,40,1,2.161918544891456e-09,,2.161918544891456e-09,,1.9999999956761627,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,41,1,1.0809592782880931e-09,,1.0809592782880931e-09,,1.9999999978380816,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,42,1,5.404796406046376e-10,,5.404796406046376e-10,,1.999999998919041,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,43,1,2.702398206674667e-10,,2.702398206674667e-10,,1.9999999994595203,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,44,1,1.351199104250203e-10,,1.351199104250203e-10,,1.99999999972976,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,45,1,6.755995523533189e-11,,6.755995523533189e-11,,1.99999999986488,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,46,1,3.3779977623371386e-11,,3.3779977623371386e-11,,1.99999999993244,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,47,1,1.6889988813112053e-11,,1.6889988813112053e-11,,1.99999999996622,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,48,1,8.444994406912616e-12,,8.444994406912616e-12,,1.9999999999831104,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,49,1,4.222497203545456e-12,,4.222497203545456e-12,,1.9999999999915548,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.6,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,50,1,2.111248601795015e-12,,2.111248601795015e-12,,1.9999999999957772,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,0,1,0.65,,0.65,,2.6175,,0.0,0.0,0.0,0.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,1,1,0.64715625,,0.64715625,,2.6175,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,2,1,0.6438149198723832,,0.6438149198723832,,2.609277385742188,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,3,1,0.6398846947503737,,0.6398846947503737,,2.599678033278466,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,4,1,0.635256121768883,,0.635256121768883,,2.588472572976963,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,5,1,0.6297976181286553,,0.6297976181286553,,2.5753948989656426,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,6,1,0.6233505328332987,,0.6233505328332987,,2.5601375012729277,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,7,1,0.6157230604705658,,0.6157230604705658,,2.542347127517373,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,8,1,0.6066828052689781,,0.6066828052689781,,2.5216216011151538,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,9,1,0.5959478484414652,,0.5959478484414652,,2.497509273358133,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,10,1,0.5831763475541588,,0.5831763475541588,,2.4695136657445698,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,11,1,0.567955121326693,,0.567955121326693,,2.4371076094856683,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,12,1,0.5497885864993919,,0.5497885864993919,,2.399763938196963,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,13,1,0.528091243565994,,0.528091243565994,,2.3570138830356058,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,14,1,0.5021903660015338,,0.5021903660015338,,2.30854984102724,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,15,1,0.4713516514581794,,0.4713516514581794,,2.2543951251127297,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,16,1,0.4348503114645077,,0.4348503114645077,,2.19516548653888,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,17,1,0.3921227001097666,,0.3921227001097666,,2.1324340686778305,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,18,1,0.3430419628746746,,0.3430419628746746,,2.069157935714355,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,19,1,0.2883419021914118,,0.2883419021914118,,2.0099914020040544,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,20,1,0.2301174798610361,,0.2301174798610361,,1.9610812554866737,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,21,1,0.1721120679185497,,0.1721120679185497,,1.928744683751747,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,22,1,0.1192604383128707,,0.1192604383128707,,1.9167556238510488,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,23,1,0.0761368487647971,,0.0761368487647971,,1.923408718126864,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,24,1,0.0449834353663041,,0.0449834353663041,,1.941253610454704,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,25,1,0.0249528361996791,,0.0249528361996791,,1.9610870930057596,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,26,1,0.0132430705918986,,0.0132430705918986,,1.976915095903545,,0.0,0.0,0.0,1.0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,rd_well_mixed,none,none,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,1.0,1.0,linear,True,27,1,0.0068390170277763,,0.0068390170277763,,1.9872830661642076,,0.0,0.0,0.0,1.0
