label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212254_296000_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_output_average_a0p25_seed02,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212254_604906_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_output_average_a0p25_seed03,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212254_923839_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_output_average_a0p25_seed04,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,fermi_imitation,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212255_239702_toy2_regime_sweep_seeds01_05_mild_pd_fermi_imitation_output_average_a0p25_seed05,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,rd_well_mixed,none,none,1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260429_212255_562514_toy2_regime_sweep_seeds01_05_mild_pd_rd_well_mixed_reference_seed01,1.0904066622966767e-07,1.0000002289853898,1.0904066622966767e-07,0,0.0,0
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212255_609974_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_none_a0p25_seed01,0.29,1.4860000000000002,0.31787943840026855,18,0.07,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212258_832267_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_none_a0p25_seed02,0.3,1.5220000000000002,0.35101157426834106,12,0.12,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212302_117944_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_none_a0p25_seed03,0.35,1.6159999999999999,0.2783181369304657,9,0.13,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212305_237248_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_none_a0p25_seed04,0.34,1.6060000000000003,0.3449288308620453,8,0.14,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212308_452168_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_none_a0p25_seed05,0.31,1.5360000000000003,0.31931445002555847,12,0.09,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212311_492430_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_output_average_a0p25_seed01,0.28,1.474,0.2577441930770874,15,0.09,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212316_751133_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_output_average_a0p25_seed02,0.27,1.4660000000000002,0.2903846502304077,11,0.1,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212322_363553_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_output_average_a0p25_seed03,0.28,1.4880000000000002,0.22481590509414673,9,0.05,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212328_067142_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_output_average_a0p25_seed04,0.3,1.508,0.2886108458042145,16,0.07,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212333_831013_toy2_regime_sweep_seeds01_05_soft_pd_neural_policy_output_average_a0p25_seed05,0.27,1.4680000000000002,0.27155956625938416,11,0.08,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212340_164496_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_none_a0p25_seed01,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212340_442428_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_none_a0p25_seed02,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212340_717299_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_none_a0p25_seed03,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212341_065390_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_none_a0p25_seed04,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212341_423439_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_none_a0p25_seed05,0.0,1.0,0.0,0,0.0,100
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212341_790064_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_a0p25_seed01,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212342_172751_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_a0p25_seed02,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212342_554260_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_a0p25_seed03,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212342_988134_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_a0p25_seed04,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212343_479531_toy2_regime_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_a0p25_seed05,0.0,1.0,0.0,0,0.0,1
