label,initial_active_fraction,initial_failed_fraction,base_activation_rate,peer_activation_rate,failure_rate,overload_failure_rate,recovery_rate,max_time,graph_k,graph_rewire_probability,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_time,domain_final_inactive_fraction,domain_final_active_fraction,domain_final_failed_fraction,domain_total_events,domain_activation_events,domain_failure_events,domain_recovery_events,domain_absorbed,final_fragmentation_components
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194824_454455_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,4.4127432714026344,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194824_545849_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,3.150661743962286,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194824_638062_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,3.6699857220008663,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194824_771122_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,2.9392703909000506,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194824_903489_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,3.4969372974382145,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194825_035433_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,4.312635561092272,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194825_168873_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,3.455075320295871,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194825_303410_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,3.6911987965666015,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194825_438299_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,3.301943030165031,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194825_573135_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,3.5664162412549416,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194825_707976_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,4.1541131026149,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194825_839856_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,3.293593277454864,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194825_970936_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,3.7477958825018303,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194826_063894_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,2.8361508299980973,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194826_157307_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,3.6123803113343738,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194826_254185_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,4.4127432714026344,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194826_345801_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,3.150661743962286,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194826_438811_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,3.6699857220008663,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194826_571472_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,2.9392703909000506,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194826_705534_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,3.5079939047335977,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194826_841173_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,4.312635561092272,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194826_974798_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,3.455075320295871,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194827_106602_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,3.6911987965666015,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194827_240297_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,3.301943030165031,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194827_376728_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,3.622515827816457,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194827_515098_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,4.1541131026149,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.04,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194827_653032_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p04_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,3.293593277454864,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194827_789921_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,3.7142673216657673,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194827_881722_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,2.742015761235574,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194827_973677_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,3.39285238680434,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194828_066215_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,4.338704704095611,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194828_157225_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,2.9460115877418773,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194828_250100_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,3.668753207240042,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194828_386626_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,2.8031271251190275,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194828_521265_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,3.242310160668511,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194828_653969_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,4.237757312202433,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194828_789559_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,3.2504251640754624,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194828_927302_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,3.6899662818057775,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194829_066311_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,3.2078079614025072,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194829_202122_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,3.417483137180193,0.73,0.19,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194829_336992_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,4.0842639026580185,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.01,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194829_475485_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p01_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,3.1918923284431924,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194829_610104_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,3.7142673216657673,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194829_703279_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,2.742015761235574,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194829_809112_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,3.333279054023223,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194829_901559_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,4.338704704095611,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194830_062897_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,2.9460115877418773,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194830_157508_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,3.668753207240042,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_194830_292772_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed02,2.8031271251190275,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_194830_430510_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed03,3.2533667679638945,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_194830_565568_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed04,4.237757312202433,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_194830_699409_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed05,3.2504251640754624,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,1,25,experiments/runs/20260511_194830_834776_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed01,3.6899662818057775,0.67,0.31,0.02,25,23,2,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,2,25,experiments/runs/20260511_194830_971641_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed02,3.2078079614025072,0.69,0.27,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,3,25,experiments/runs/20260511_194831_106469_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed03,3.4735827237417083,0.75,0.18,0.07,25,16,8,1,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,4,25,experiments/runs/20260511_194831_239697_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed04,4.0842639026580185,0.7,0.25,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.1,0.0,0.02,0.3,0.03,0.08,0.05,50.0,4,0.1,output_average,output_similarity,0.5,0.0,5,25,experiments/runs/20260511_194831_374715_toy8_async_sensitivity_seeds01_05_ia0p1_if0_ba0p02_pa0p3_fr0p03_of0p08_rr0p05_k4_rw0p1_output_average_output_similarity_a0p5_t0_seed05,3.1918923284431924,0.68,0.29,0.03,25,22,3,0,False,1
toy8_async_sensitivity_seeds01_05,0.25,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_194831_509660_toy8_async_sensitivity_seeds01_05_ia0p25_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed01,5.382501219793964,0.57,0.36,0.07,25,18,7,0,False,1
toy8_async_sensitivity_seeds01_05,0.25,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_194831_606837_toy8_async_sensitivity_seeds01_05_ia0p25_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed02,4.172387468238051,0.58,0.34,0.08,25,17,8,0,False,1
toy8_async_sensitivity_seeds01_05,0.25,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_194831_700062_toy8_async_sensitivity_seeds01_05_ia0p25_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed03,4.312557298424048,0.58,0.37,0.05,25,18,6,1,False,1
toy8_async_sensitivity_seeds01_05,0.25,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_194831_793647_toy8_async_sensitivity_seeds01_05_ia0p25_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed04,4.156537354145404,0.55,0.4,0.05,25,20,5,0,False,1
toy8_async_sensitivity_seeds01_05,0.25,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_194831_886573_toy8_async_sensitivity_seeds01_05_ia0p25_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0_t0_seed05,3.311336146414701,0.54,0.42,0.04,25,21,4,0,False,1
toy8_async_sensitivity_seeds01_05,0.25,0.0,0.02,0.15,0.03,0.04,0.01,50.0,4,0.1,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_194831_979268_toy8_async_sensitivity_seeds01_05_ia0p25_if0_ba0p02_pa0p15_fr0p03_of0p04_rr0p01_k4_rw0p1_output_average_output_similarity_a0p25_t0_seed01,5.558055308577474,0.57,0.36,0.07,25,18,7,0,False,1
