toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,2048,batched,social_loss_update,3,10.0,4.555472838614757,0.5036151475320814,0.45554728386147564,0.05036151475320812,65.02876215715867,65.04784047651854
toy4,cpu,2048,batched,social_mix,3,10.0,0.021622393163852394,0.003290105870396129,0.0021622393163852394,0.000329010587039613,0.30904497024528316,0.30913287080224167
toy4,cpu,2048,batched,social_optimizer_update,3,10.0,4.503029350074939,0.5030179068865053,0.4503029350074939,0.05030179068865052,64.27551939567498,64.29438335898116
toy4,cpu,2048,batched,social_step,3,10.0,4.6518249518315615,0.5084596114652336,0.4651824951831562,0.05084596114652335,66.41134755191972,66.43082838936814
toy4,cpu,2048,batched,social_trainable_parameters,3,10.0,0.020368860374825697,0.006532660784666322,0.0020368860374825695,0.0006532660784666322,0.2869854617020546,0.2870655783553649
toy4,cpu,2048,batched,steady_state_total,3,10.0,7.033228199618558,1.038674957790244,0.7033228199618557,0.10386749577902442,100.0,100.02910565471144
toy4,cpu,2048,batched,update_payoff_ema,3,10.0,0.0026144067524001002,0.0002407670419655116,0.00026144067524001006,2.407670419655116e-05,0.03779601891329986,0.0378068246184065
toy4,cpu,2048,batched,update_reputation_ema,3,10.0,0.0011214556482930977,0.00020198112496040306,0.00011214556482930979,2.01981124960403e-05,0.01619607878049258,0.01620096765567544
toy4,cpu,2048,tensor_batched,build_observations,3,10.0,0.24620428207951287,0.017744554918523215,0.024620428207951284,0.0017744554918523222,23.334362427746242,23.386486092886756
toy4,cpu,2048,tensor_batched,build_step_context,3,10.0,0.0006579119944944978,6.45035096768938e-05,6.579119944944977e-05,6.45035096768938e-06,0.06262412392811328,0.06276569580396023
toy4,cpu,2048,tensor_batched,cache_refresh,3,10.0,0.00014511701495697102,4.025390036818385e-05,1.45117014956971e-05,4.025390036818385e-06,0.013685626250354075,0.013715757570409784
toy4,cpu,2048,tensor_batched,commit_actions,3,10.0,0.0002425352189068993,3.051546758229436e-05,2.4253521890689928e-05,3.0515467582294357e-06,0.0230203197446513,0.023072205139862408
toy4,cpu,2048,tensor_batched,decision_selection,3,10.0,0.1345974593811358,0.0064109993208851775,0.01345974593811358,0.0006410999320885176,12.753678991349512,12.782209611686815
toy4,cpu,2048,tensor_batched,finalize_hook_step,3,10.0,0.0003825750124330322,6.267435862777894e-05,3.825750124330322e-05,6.267435862777892e-06,0.036266173960719926,0.03634784538433749
toy4,cpu,2048,tensor_batched,hooked_step_total,3,10.0,1.05380873378211,0.06767174012067939,0.105380873378211,0.006767174012067934,99.77701940089447,100.0
toy4,cpu,2048,tensor_batched,local_adam_update,3,10.0,0.13931362649115422,0.007531930745659614,0.013931362649115424,0.0007531930745659617,13.202746370553278,13.232262978594983
toy4,cpu,2048,tensor_batched,local_autograd_grad,3,10.0,0.05092424736358225,0.0030977355687256515,0.005092424736358225,0.00030977355687256537,4.826103776529223,4.83692235911774
toy4,cpu,2048,tensor_batched,local_loss_forward,3,10.0,0.0458155800588429,0.0021061324172131114,0.00458155800588429,0.00021061324172131106,4.343026574129245,4.352760436053308
toy4,cpu,2048,tensor_batched,local_loss_update,3,10.0,0.2542276344805335,0.011012448486652048,0.02542276344805335,0.0011012448486652044,24.093600849173708,24.14751818994601
toy4,cpu,2048,tensor_batched,local_optimizer_update,3,10.0,0.20791791344527155,0.009522302292265738,0.020791791344527157,0.0009522302292265735,19.703835973747704,19.747915485985136
toy4,cpu,2048,tensor_batched,local_step,3,10.0,0.7937466248016184,0.05288453021009543,0.07937466248016184,0.005288453021009539,75.19754597498697,75.36550325639861
toy4,cpu,2048,tensor_batched,local_trainable_parameters,3,10.0,0.03405034057019899,0.004009871613804746,0.003405034057019899,0.0004009871613804746,3.2178453713494055,3.225001659797863
toy4,cpu,2048,tensor_batched,local_training,3,10.0,0.29462533999079216,0.015836104846535675,0.029462533999079218,0.0015836104846535682,27.91053978961312,27.972941850046187
toy4,cpu,2048,tensor_batched,mobility_swaps,3,10.0,0.001189321434746186,8.109868564998883e-05,0.0001189321434746186,8.109868564998878e-06,0.11262435981708518,0.11287639779859095
toy4,cpu,2048,tensor_batched,policy_readout,3,10.0,0.07168770166269194,0.009730803776037545,0.007168770166269193,0.0009730803776037544,6.788709564647838,6.803819250005046
toy4,cpu,2048,tensor_batched,post_local_readout,3,10.0,0.01725685371396442,0.004410392258052264,0.0017256853713964423,0.00044103922580522635,1.632125185826986,1.6357347313056776
toy4,cpu,2048,tensor_batched,post_step_state_policy,3,10.0,0.0016719030681997538,0.00021860238166657655,0.00016719030681997538,2.1860238166657658e-05,0.15894476187695225,0.15930396521692194
toy4,cpu,2048,tensor_batched,sample_actions,3,10.0,3.6645641860862575e-05,1.62963344941921e-05,3.6645641860862575e-06,1.6296334494192099e-06,0.003441938803411129,0.0034496330619782183
