label,game_family,update_rule,mixer,peer_rule,policy_prior_mode,local_update_rule,revision_rate,selection_strength,policy_temperature,payoff_transform,learning_enabled,epoch,p0_count,cooperation_slope,policy_cooperation_slope
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,4,5,1.5266666666666673,1.4975795745849612
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,5,5,1.5066666666666673,1.636471649010977
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,6,5,1.4066666666666674,1.4351798494656893
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,7,5,1.373333333333334,1.332249224185944
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,8,5,1.486666666666667,1.3700323303540551
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,9,5,1.373333333333334,1.3313885728518173
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,10,5,1.36,1.4041726390520741
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,11,5,1.293333333333334,1.3455326706171045
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,12,5,1.3333333333333344,1.309357593456905
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,13,5,1.2000000000000002,1.2580419530471176
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,14,5,1.1466666666666674,1.1355814784765255
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,15,5,1.1400000000000003,1.214001826941968
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,16,5,1.0600000000000003,1.0885281885663678
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,17,5,1.033333333333334,1.040583792763453
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,18,5,0.9400000000000005,0.9784869331245628
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,19,5,0.8866666666666675,0.937079165751736
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,20,5,0.8600000000000007,0.8674496437112497
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,21,5,0.8533333333333339,0.8222542206446335
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,22,5,0.8666666666666673,0.8614156742890685
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,23,5,0.7933333333333343,0.7965408377349384
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,24,5,0.7066666666666677,0.7336147663493957
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,25,5,0.7066666666666673,0.6292463090891645
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,26,5,0.5600000000000007,0.5823983075097208
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,27,5,0.4066666666666671,0.43371757740775785
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,28,5,0.3733333333333338,0.33167512792473064
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,29,5,0.3000000000000003,0.31924995655814836
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,30,5,0.2133333333333336,0.23620626516640195
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,31,5,0.20000000000000026,0.174125115076701
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,32,5,0.1866666666666669,0.16497671604156516
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,33,5,0.17333333333333353,0.12450127800305696
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,34,5,0.17333333333333353,0.1536818047364554
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,35,5,0.14666666666666683,0.15026731292406723
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,36,5,0.14666666666666683,0.12813191612561553
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,37,5,0.06666666666666674,0.11317502458890295
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,38,5,0.06666666666666674,0.05846748749415085
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,39,5,0.040000000000000056,0.031777893503506974
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,40,5,0.0266666666666667,0.020878749589125226
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,41,5,0.0266666666666667,0.019606801370779615
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,42,5,0.01333333333333335,0.01859440654516216
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,43,5,0.0,0.003267800124982937
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,44,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,45,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,46,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,47,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,48,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,49,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,2.0,1.0,linear,True,50,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,0,5,1.1000000000000005,1.0999999046325692
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,1,5,1.3200000000000007,1.3346674044926974
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,2,5,1.5866666666666667,1.5929794708887737
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,3,5,1.7333333333333343,1.7648582657178247
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,4,5,1.7066666666666668,1.7138856252034516
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,5,5,1.820000000000001,1.7647152245044717
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,6,5,1.7133333333333345,1.8236315349737817
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,7,5,1.440000000000001,1.567510366439821
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,8,5,1.3733333333333344,1.3511558510363115
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,9,5,1.2266666666666672,1.2516445722430956
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,10,5,1.2666666666666675,1.2200439235505967
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,11,5,1.1600000000000006,1.1801420797904338
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,12,5,1.0733333333333337,1.105290919542314
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,13,5,0.9800000000000005,0.9813398942351347
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,14,5,0.8000000000000005,0.7844628443320597
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,15,5,0.6800000000000005,0.7575869187712676
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,16,5,0.5466666666666671,0.6420187757660949
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,17,5,0.3600000000000003,0.4099994463225208
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,18,5,0.3066666666666668,0.3110052949438494
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,19,5,0.1933333333333335,0.21033742775519693
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,20,5,0.14,0.15014634033044183
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,21,5,0.09333333333333334,0.08835302852094165
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,22,5,0.06666666666666665,0.057369375135749474
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,23,5,0.06,0.0572371234496434
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,24,5,0.05333333333333335,0.05047554771105447
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,25,5,0.05333333333333335,0.03818363447984054
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,26,5,0.026666666666666675,0.03621103614568707
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,27,5,0.013333333333333338,0.016596199323733605
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,28,5,0.0,0.0029693351437648013
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,29,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,30,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,31,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,32,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,33,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,34,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,35,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,36,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,37,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,38,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,39,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,40,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,41,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,42,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,43,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,44,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,45,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,46,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,47,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,48,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,49,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,default,sampled_policy_gradient,1.0,4.0,1.0,linear,True,50,5,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,0,5,1.1000000000000005,0.9999996423721321
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,1,5,1.0733333333333333,1.058306813240051
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,2,5,1.0133333333333332,1.121275266011557
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,3,5,1.0000000000000004,1.1830133994420369
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,4,5,1.1333333333333337,1.2506043116251635
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,5,5,1.1800000000000008,1.3216363191604616
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,6,5,1.1933333333333347,1.3960604667663574
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,7,5,1.2133333333333354,1.4734972318013522
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,8,5,1.3066666666666678,1.5528248548507697
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,9,5,1.28,1.6284931898117072
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,10,5,1.240000000000001,1.7034463485082
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,11,5,1.260000000000001,1.7724361022313455
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,12,5,1.3733333333333342,1.836345911026002
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,13,5,1.4333333333333345,1.9040490388870255
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,14,5,1.4066666666666672,1.9635352691014623
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,15,5,1.5466666666666677,2.0287675857543963
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,16,5,1.6333333333333346,2.0888524055480966
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,17,5,1.633333333333334,2.1516451438268027
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,18,5,1.733333333333334,2.2099457780520124
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,19,5,1.8400000000000019,2.2654847105344142
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,20,5,1.9200000000000008,2.3132055997848524
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,21,5,2.0000000000000004,2.3607736627260856
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,22,5,2.0266666666666673,2.408211648464204
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,23,5,2.080000000000001,2.4525144298871377
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,24,5,2.0333333333333345,2.499744931856793
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,25,5,2.12,2.5454484621683777
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,26,5,2.153333333333333,2.590702911218009
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,27,5,2.246666666666668,2.637674987316133
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,28,5,2.3266666666666675,2.685079654057822
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,29,5,2.3800000000000003,2.7263506650924687
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,30,5,2.366666666666668,2.7611695329348263
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,31,5,2.4133333333333353,2.801543653011324
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,32,5,2.3866666666666685,2.837253133455914
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,33,5,2.433333333333335,2.871346076329551
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,34,5,2.4400000000000017,2.9023653268814105
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,35,5,2.453333333333335,2.9341947635014867
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,36,5,2.453333333333335,2.963329136371614
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,37,5,2.5200000000000014,2.989842921495439
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,38,5,2.6333333333333346,3.0165303945541404
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,39,5,2.7733333333333348,3.035313467184704
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,40,5,2.8866666666666685,3.061995228131614
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,41,5,2.8133333333333344,3.0844978690147413
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,42,5,2.7733333333333334,3.1166973213354767
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,neural_policy,none,none,match_p0,counterfactual_advantage,0.1,1.0,1.0,linear,True,43,5,2.8333333333333357,3.1469460924466475
