toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cuda,1024,tensor_batched,local_training,3,10.0,0.14680142044865838,0.2035365761328859,0.014680142044865835,0.020353657613288587,39.994738908542324,40.07210145040025
toy4,cuda,1024,tensor_batched,mobility_swaps,3,10.0,0.0002736990572884679,1.1036229604129836e-05,2.7369905728846786e-05,1.1036229604129842e-06,0.19039483909840035,0.191003423139411
toy4,cuda,1024,tensor_batched,policy_readout,3,10.0,0.00864494297032555,0.002299609633165859,0.0008644942970325549,0.0002299609633165859,5.726436660691802,5.744841775165312
toy4,cuda,1024,tensor_batched,post_local_readout,3,10.0,0.002128969024245938,0.00026247776047716735,0.00021289690242459378,2.6247776047716734e-05,1.4033651056355596,1.4077841966536448
toy4,cuda,1024,tensor_batched,post_step_state_policy,3,10.0,0.00034434480282167595,4.0624892382322635e-05,3.4434480282167595e-05,4.062489238232264e-06,0.24138288603868704,0.2421523487480521
toy4,cuda,1024,tensor_batched,sample_actions,3,10.0,7.264731296648581e-05,6.209440673147138e-06,7.2647312966485826e-06,6.209440673147136e-07,0.0517050899708168,0.05187242008586219
toy4,cuda,1024,tensor_batched,sample_revision_mask,3,10.0,0.0003644998262946804,2.1050985294160842e-05,3.6449982629468045e-05,2.1050985294160846e-06,0.24858807478894648,0.24938257935718244
toy4,cuda,1024,tensor_batched,select_peers,3,10.0,0.0016370426941042144,0.0005186928817652198,0.00016370426941042147,5.186928817652198e-05,0.9790139875444547,0.9820126627381316
toy4,cuda,1024,tensor_batched,social_adam_update,3,10.0,0.0072895562431464596,0.00034706549006305266,0.0007289556243146459,3.4706549006305284e-05,4.975429908406246,4.991265729094308
toy4,cuda,1024,tensor_batched,social_autograd_grad,3,10.0,0.0044010003718237085,0.0007451712080200315,0.00044010003718237086,7.451712080200317e-05,3.09945143504196,3.109312958384153
toy4,cuda,1024,tensor_batched,social_distillation,3,10.0,0.04532993619795889,0.02690415352893303,0.004532993619795888,0.002690415352893303,23.306827223791576,23.374272311343834
toy4,cuda,1024,tensor_batched,social_loss_forward,3,10.0,0.0025114613818004727,0.00015018153669310382,0.00025114613818004726,1.5018153669310394e-05,1.704913373853773,1.7103304625746647
toy4,cuda,1024,tensor_batched,social_mix,3,10.0,0.022792738241453964,0.026920799915628485,0.0022792738241453965,0.0026920799915628483,7.622667723212751,7.64018892943598
toy4,cuda,1024,tensor_batched,social_optimizer_update,3,10.0,0.015186162238630155,0.001671393958878496,0.0015186162238630156,0.00016713939588784962,10.611375536504115,10.64518712101252
